                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.80727,                0.69071,                 1.0255,                0.89634,                0.80781,                0.88837,                0.73992,                0.72151,                0.51451,                0.92738,              7.541e-05,              7.541e-05,              7.541e-05
                     40,                0.85034,                0.67799,                 1.0368,                0.89367,                0.81759,                0.89079,                0.74095,                0.72062,                0.51195,                0.92528,             7.4232e-05,             7.4232e-05,             7.4232e-05
                     41,                0.85418,                0.70217,                  1.027,                0.87831,                0.82016,                0.88837,                0.73713,                0.72561,                0.51535,                0.92607,             7.3054e-05,             7.3054e-05,             7.3054e-05
                     42,                0.82158,                0.68952,                 1.0376,                0.86468,                0.83072,                0.88876,                 0.7381,                0.72453,                0.51475,                0.92528,             7.1876e-05,             7.1876e-05,             7.1876e-05
                     43,                0.87492,                 0.7213,                 1.0364,                0.87165,                0.83806,                0.89126,                0.73908,                0.71667,                0.51166,                0.92223,             7.0698e-05,             7.0698e-05,             7.0698e-05
                     44,                0.84778,                0.69624,                 1.0331,                0.89395,                0.82237,                0.89473,                 0.7441,                0.70981,                0.50898,                0.91998,              6.952e-05,              6.952e-05,              6.952e-05
                     45,                0.82116,                0.67658,                 1.0305,                0.88985,                0.82639,                0.89527,                0.74231,                0.70523,                0.50527,                0.91799,             6.8342e-05,             6.8342e-05,             6.8342e-05
                     46,                0.83403,                 0.7031,                 1.0326,                0.90991,                0.81633,                0.89542,                0.74375,                0.70124,                0.50262,                0.91626,             6.7164e-05,             6.7164e-05,             6.7164e-05
                     47,                0.82314,                0.68205,                 1.0191,                 0.8847,                0.82637,                 0.8953,                0.74458,                  0.698,                0.50096,                0.91503,             6.5986e-05,             6.5986e-05,             6.5986e-05
                     48,                0.80963,                0.68205,                 1.0111,                0.87952,                0.83786,                0.89526,                0.74406,                0.69776,                0.50558,                0.91542,             6.4807e-05,             6.4807e-05,             6.4807e-05
                     49,                0.83126,                0.66837,                 1.0286,                0.89232,                0.83533,                0.89558,                 0.7489,                  0.698,                 0.5066,                0.91642,             6.3629e-05,             6.3629e-05,             6.3629e-05
                     50,                0.79395,                0.66444,                 1.0139,                0.88348,                0.84359,                0.89516,                0.75304,                0.69496,                0.50967,                0.91652,             6.2451e-05,             6.2451e-05,             6.2451e-05
                     51,                0.81737,                0.66667,                  1.024,                0.87309,                0.84747,                0.89601,                0.75237,                0.68912,                0.51106,                0.91457,             6.1273e-05,             6.1273e-05,             6.1273e-05
                     52,                0.80051,                0.66901,                  1.013,                0.88421,                0.83759,                0.89805,                0.75452,                0.68782,                0.51021,                0.91438,             6.0095e-05,             6.0095e-05,             6.0095e-05
                     53,                0.77875,                0.64202,                 1.0002,                0.88501,                0.83704,                0.89815,                0.75139,                0.68935,                 0.5078,                0.91389,             5.8917e-05,             5.8917e-05,             5.8917e-05
                     54,                0.82446,                0.67784,                  1.026,                0.91348,                0.82089,                0.89923,                0.74921,                0.69234,                0.50389,                0.91473,             5.7739e-05,             5.7739e-05,             5.7739e-05
                     55,                0.79703,                0.66317,                 1.0219,                 0.8975,                0.83494,                 0.8966,                0.74708,                0.69159,                0.49949,                0.91369,             5.6561e-05,             5.6561e-05,             5.6561e-05
                     56,                0.78838,                0.64115,                 1.0113,                0.88081,                0.84578,                0.89819,                0.74892,                0.68876,                0.49614,                0.91298,             5.5383e-05,             5.5383e-05,             5.5383e-05
                     57,                0.81249,                0.65078,                 1.0163,                0.88206,                0.84542,                0.89977,                0.75188,                0.68726,                0.49514,                 0.9115,             5.4204e-05,             5.4204e-05,             5.4204e-05
                     58,                0.85589,                0.68231,                 1.0368,                0.87435,                 0.8555,                0.89996,                0.75327,                0.68325,                0.49372,                0.91088,             5.3026e-05,             5.3026e-05,             5.3026e-05
                     59,                0.82819,                0.67817,                 1.0286,                0.88351,                0.85203,                0.89912,                0.75542,                0.67991,                 0.4942,                0.90984,             5.1848e-05,             5.1848e-05,             5.1848e-05
                     60,                0.82215,                0.70899,                 1.0567,                0.88658,                0.85046,                0.90162,                0.75515,                0.67819,                0.49086,                0.90915,              5.067e-05,              5.067e-05,              5.067e-05
                     61,                 0.8052,                0.67607,                 1.0185,                0.88367,                0.85014,                0.89963,                0.75442,                0.67663,                 0.4896,                 0.9087,             4.9492e-05,             4.9492e-05,             4.9492e-05
                     62,                0.78066,                0.64054,                0.99631,                0.89442,                0.84046,                0.89947,                0.75726,                0.67504,                0.48796,                0.90847,             4.8314e-05,             4.8314e-05,             4.8314e-05
                     63,                 0.7735,                0.62287,                 1.0007,                0.89885,                0.83902,                0.89833,                0.75615,                0.67309,                0.48862,                0.90735,             4.7136e-05,             4.7136e-05,             4.7136e-05
                     64,                0.80442,                0.66068,                 1.0193,                0.89761,                0.84235,                0.89965,                 0.7603,                0.67211,                0.48808,                0.90713,             4.5958e-05,             4.5958e-05,             4.5958e-05
                     65,                0.79779,                0.65135,                 1.0105,                0.91037,                0.83121,                0.90167,                0.76245,                0.67122,                 0.4874,                0.90692,              4.478e-05,              4.478e-05,              4.478e-05
                     66,                0.80379,                0.64645,                 1.0232,                0.92093,                0.82933,                0.90198,                0.76185,                0.66837,                0.48594,                0.90622,             4.3602e-05,             4.3602e-05,             4.3602e-05
                     67,                0.76941,                0.62008,                0.99122,                0.92202,                0.82917,                0.90344,                0.76239,                0.66583,                0.48445,                0.90528,             4.2423e-05,             4.2423e-05,             4.2423e-05
                     68,                0.82445,                0.66056,                 1.0136,                0.92317,                0.82686,                0.90286,                0.76348,                0.66545,                0.48193,                0.90478,             4.1245e-05,             4.1245e-05,             4.1245e-05
                     69,                0.78581,                0.63769,                0.99748,                0.91951,                0.82783,                0.90327,                0.76009,                0.66581,                0.48075,                0.90441,             4.0067e-05,             4.0067e-05,             4.0067e-05
                     70,                0.82073,                0.65555,                 1.0171,                0.92222,                0.82948,                0.90423,                0.76032,                0.66544,                0.47668,                0.90374,             3.8889e-05,             3.8889e-05,             3.8889e-05
                     71,                0.82685,                0.65815,                   1.02,                0.93078,                0.83682,                0.91314,                0.76163,                0.66637,                0.47545,                0.90293,             3.7711e-05,             3.7711e-05,             3.7711e-05
                     72,                0.77629,                0.61926,                0.99488,                0.93163,                0.83489,                0.91014,                0.76171,                0.66417,                0.47148,                0.90223,             3.6533e-05,             3.6533e-05,             3.6533e-05
                     73,                0.75117,                0.61862,                0.98799,                0.92651,                0.83726,                0.91201,                0.76042,                0.66161,                0.46945,                0.90135,             3.5355e-05,             3.5355e-05,             3.5355e-05
                     74,                0.77919,                0.61671,                0.99775,                0.92793,                0.83503,                0.91087,                0.76105,                0.66037,                0.46778,                0.90025,             3.4177e-05,             3.4177e-05,             3.4177e-05
                     75,                0.81098,                0.63643,                0.99614,                0.91868,                0.84234,                0.91086,                0.76358,                0.65815,                 0.4689,                0.89929,             3.2999e-05,             3.2999e-05,             3.2999e-05
                     76,                0.78462,                0.67226,                 1.0189,                0.90762,                0.85262,                0.91123,                 0.7597,                0.65594,                0.46846,                0.89828,             3.1821e-05,             3.1821e-05,             3.1821e-05
                     77,                0.79828,                0.63286,                0.99564,                0.91331,                0.84586,                0.91116,                0.75991,                0.65486,                0.46619,                0.89753,             3.0643e-05,             3.0643e-05,             3.0643e-05
                     78,                0.77363,                0.65162,                 1.0047,                0.92013,                0.84158,                0.90987,                0.76043,                0.65594,                0.46767,                0.89783,             2.9464e-05,             2.9464e-05,             2.9464e-05
                     79,                0.74834,                0.61125,                0.97686,                0.92605,                0.83888,                0.90994,                0.76191,                0.65428,                 0.4696,                0.89784,             2.8286e-05,             2.8286e-05,             2.8286e-05
                     80,                 0.8182,                0.65499,                 1.0293,                0.91401,                0.83348,                  0.902,                0.75887,                0.65336,                0.47057,                0.89742,             2.7108e-05,             2.7108e-05,             2.7108e-05
                     81,                0.78063,                0.64031,                   1.01,                0.92613,                0.82966,                0.90167,                0.75933,                0.65169,                0.46855,                0.89623,              2.593e-05,              2.593e-05,              2.593e-05
                     82,                0.75233,                0.61464,                0.99577,                0.91946,                0.83183,                  0.902,                0.76071,                0.65009,                0.46738,                0.89579,             2.4752e-05,             2.4752e-05,             2.4752e-05
                     83,                0.74316,                0.60831,                0.99304,                0.91809,                0.83361,                0.90305,                0.76057,                0.64825,                 0.4666,                0.89505,             2.3574e-05,             2.3574e-05,             2.3574e-05
                     84,                0.78143,                0.61851,                0.99995,                0.91918,                0.83422,                0.90314,                0.76132,                0.64815,                0.46567,                0.89472,             2.2396e-05,             2.2396e-05,             2.2396e-05
                     85,                0.75513,                0.61525,                0.98711,                0.92241,                0.83499,                0.90458,                0.76178,                0.64772,                0.46439,                0.89411,             2.1218e-05,             2.1218e-05,             2.1218e-05
                     86,                0.79113,                0.61764,                 1.0008,                0.92264,                0.83649,                0.90458,                 0.7617,                0.64733,                0.46381,                0.89361,              2.004e-05,              2.004e-05,              2.004e-05
                     87,                 0.7917,                0.62226,                0.99174,                0.92658,                0.83455,                0.90345,                0.76152,                0.64792,                0.46308,                0.89361,             1.8862e-05,             1.8862e-05,             1.8862e-05
                     88,                0.78581,                 0.6342,                 1.0029,                0.92552,                0.83607,                0.90509,                0.76083,                0.64634,                0.46145,                  0.893,             1.7683e-05,             1.7683e-05,             1.7683e-05
                     89,                0.74506,                0.58313,                0.98102,                0.92428,                0.83691,                0.90556,                 0.7631,                0.64411,                 0.4619,                0.89228,             1.6505e-05,             1.6505e-05,             1.6505e-05
                     90,                0.73842,                0.59958,                0.99942,                0.92227,                0.83772,                0.90495,                0.76222,                0.64268,                0.46087,                0.89227,             1.5327e-05,             1.5327e-05,             1.5327e-05
                     91,                0.82273,                0.67505,                 1.0007,                0.91999,                0.83717,                0.90507,                0.76429,                0.64587,                0.46737,                0.89285,             1.4149e-05,             1.4149e-05,             1.4149e-05
                     92,                0.83138,                0.67453,                 1.0112,                0.91362,                0.83748,                0.90452,                0.76054,                0.65254,                0.47336,                0.89519,             1.2971e-05,             1.2971e-05,             1.2971e-05
                     93,                0.79977,                0.66607,                0.98794,                0.90862,                0.83319,                0.90136,                  0.757,                0.66046,                0.47811,                0.89759,             1.1793e-05,             1.1793e-05,             1.1793e-05
                     94,                0.85043,                 0.6692,                 1.0129,                0.90762,                0.83354,                0.90348,                0.75465,                0.66662,                0.48262,                0.89948,             1.0615e-05,             1.0615e-05,             1.0615e-05
                     95,                0.81777,                0.68618,                0.98088,                0.90643,                0.82868,                0.89865,                0.75073,                0.67388,                0.48808,                0.90185,             9.4367e-06,             9.4367e-06,             9.4367e-06
                     96,                0.80263,                0.64302,                0.98793,                 0.9131,                0.83082,                0.89936,                0.75003,                0.67821,                0.49261,                0.90349,             8.2586e-06,             8.2586e-06,             8.2586e-06
                     97,                0.81845,                0.64023,                0.98299,                0.91068,                0.83062,                0.89956,                0.74934,                0.68147,                 0.4943,                0.90511,             7.0805e-06,             7.0805e-06,             7.0805e-06
                     98,                0.82099,                0.65092,                0.99289,                 0.9119,                0.83181,                0.90132,                0.74877,                 0.6827,                0.49569,                0.90559,             5.9024e-06,             5.9024e-06,             5.9024e-06
                     99,                0.80395,                0.63932,                 0.9789,                0.90582,                0.83512,                0.90033,                0.74787,                0.68613,                0.49965,                0.90698,             4.7243e-06,             4.7243e-06,             4.7243e-06
                    100,                0.80845,                0.63506,                0.99602,                0.90462,                0.83251,                0.89902,                0.74573,                 0.6882,                0.50161,                0.90789,             3.5462e-06,             3.5462e-06,             3.5462e-06
